NodeID,S3_Min,X,Y,Z
9318,-58.82568283765593,283.0,6.0,-2.0
9319,-63.81958285530894,282.0,5.0,-2.0
9320,-48.981637456251576,285.0,6.0,-2.0
9321,-53.78476440565156,284.0,5.0,-2.0
9322,-39.52060590734598,287.0,6.0,-2.0
9323,-44.12806978118725,286.0,5.0,-2.0
9324,-30.49702899332147,289.0,6.0,-2.0
9325,-34.858615983533014,288.0,5.0,-2.0
9326,-22.06309019011682,291.0,6.0,-2.0
9327,-26.076551846877837,290.0,5.0,-2.0
9328,-14.474874668980988,293.0,6.0,-2.0
9329,-17.98694620134087,292.0,5.0,-2.0
9330,-8.081830722407773,295.0,6.0,-2.0
9331,-10.898596070543412,294.0,5.0,-2.0
9332,-3.292418303002348,297.0,6.0,-2.0
9333,-5.204480999611824,296.0,5.0,-2.0
9334,-2.170211385687376,298.0,5.0,-2.0
9335,-2.2522409856501486,299.0,6.0,-2.0
9336,-657.6215517031654,203.0,4.0,-2.0
9337,-663.5486953611453,202.0,3.0,-2.0
9338,-669.1262274029881,201.0,4.0,-2.0
9339,-645.5425468930517,205.0,4.0,-2.0
9340,-651.7450568356065,204.0,3.0,-2.0
9341,-632.9928843578921,207.0,4.0,-2.0
9342,-639.4507058073735,206.0,3.0,-2.0
9343,-619.9503737006247,209.0,4.0,-2.0
9344,-626.6576413725246,208.0,3.0,-2.0
9345,-606.4220605698947,211.0,4.0,-2.0
9346,-613.3661972445468,210.0,3.0,-2.0
9347,-592.4369633104641,213.0,4.0,-2.0
9348,-599.5990857669324,212.0,3.0,-2.0
9349,-578.0372189932962,215.0,4.0,-2.0
9350,-585.3928449078288,214.0,3.0,-2.0
9351,-563.2740724086065,217.0,4.0,-2.0
9352,-570.7960381722717,216.0,3.0,-2.0
9353,-548.2009888540653,219.0,4.0,-2.0
9354,-555.8631429486791,218.0,3.0,-2.0
9355,-532.8657281464938,221.0,4.0,-2.0
9356,-540.6468214433056,220.0,3.0,-2.0
9357,-517.3057301444544,223.0,4.0,-2.0
9358,-525.1898640191707,222.0,3.0,-2.0
9359,-501.5549042759251,225.0,4.0,-2.0
9360,-509.52582185662686,224.0,3.0,-2.0
9361,-485.61851032797745,227.0,4.0,-2.0
9362,-493.6863847820897,226.0,3.0,-2.0
9363,-469.4842700302993,229.0,4.0,-2.0
9364,-477.6537921207318,228.0,3.0,-2.0
9365,-453.14360791812953,231.0,4.0,-2.0
9366,-461.41951207746706,230.0,3.0,-2.0
9367,-436.5914476944231,233.0,4.0,-2.0
9368,-444.9737988299014,232.0,3.0,-2.0
9369,-419.83358682492474,235.0,4.0,-2.0
9370,-428.3152310569095,234.0,3.0,-2.0
9371,-402.8933858306391,237.0,4.0,-2.0
9372,-411.4572329566697,236.0,3.0,-2.0
9373,-385.8149633631754,239.0,4.0,-2.0
9374,-394.433235405152,238.0,3.0,-2.0
9375,-368.6590081265473,241.0,4.0,-2.0
9376,-377.29690611955823,240.0,3.0,-2.0
9377,-351.4963009402028,243.0,4.0,-2.0
9378,-360.1160727205924,242.0,3.0,-2.0
9379,-334.39891040834345,245.0,4.0,-2.0
9380,-342.9656538672584,244.0,3.0,-2.0
9381,-317.4296070515956,247.0,4.0,-2.0
9382,-325.9161296231608,246.0,3.0,-2.0
9383,-300.63328333155437,249.0,4.0,-2.0
9384,-309.02370956085537,248.0,3.0,-2.0
9385,-284.0320695624283,251.0,4.0,-2.0
9386,-292.3227586790153,250.0,3.0,-2.0
9387,-267.6258643712927,253.0,4.0,-2.0
9388,-275.8233441213365,252.0,3.0,-2.0
9389,-251.3982102413368,255.0,4.0,-2.0
9390,-259.5144868662902,254.0,3.0,-2.0
9391,-235.32660493457723,257.0,4.0,-2.0
9392,-243.3727639212072,256.0,3.0,-2.0
9393,-219.3965958554062,259.0,4.0,-2.0
9394,-227.37478021003676,258.0,3.0,-2.0
9395,-203.61436517728595,261.0,4.0,-2.0
9396,-211.51369287602964,260.0,3.0,-2.0
9397,-188.01474722110578,263.0,4.0,-2.0
9398,-195.80804814405116,262.0,3.0,-2.0
9399,-172.66447170335755,265.0,4.0,-2.0
9400,-180.30875470041693,264.0,3.0,-2.0
9401,-157.6570873719109,267.0,4.0,-2.0
9402,-165.0988283653036,266.0,3.0,-2.0
9403,-143.10136338120216,269.0,4.0,-2.0
9404,-150.28372372144142,268.0,3.0,-2.0
9405,-129.10470138507804,271.0,4.0,-2.0
9406,-135.97767242911033,270.0,3.0,-2.0
9407,-115.75306210080714,273.0,4.0,-2.0
9408,-122.282695582511,272.0,3.0,-2.0
9409,-103.09479629403393,275.0,4.0,-2.0
9410,-109.27001583799023,274.0,3.0,-2.0
9411,-91.13176498749195,277.0,4.0,-2.0
9412,-96.96667182406564,276.0,3.0,-2.0
9413,-79.81963419090965,279.0,4.0,-2.0
9414,-85.34972160290936,278.0,3.0,-2.0
9415,-69.0798207845302,281.0,4.0,-2.0
9416,-74.35259429194282,280.0,3.0,-2.0
9417,-58.82568627475605,283.0,4.0,-2.0
9418,-63.88346356970909,282.0,3.0,-2.0
9419,-48.98164013587125,285.0,4.0,-2.0
9420,-53.85564337142979,284.0,3.0,-2.0
9421,-39.52060802248982,287.0,4.0,-2.0
9422,-44.20346594230803,286.0,3.0,-2.0
9423,-30.49703066714548,289.0,4.0,-2.0
9424,-34.9343394382775,288.0,3.0,-2.0
9425,-22.063090935525345,291.0,4.0,-2.0
9426,-26.146860568573594,290.0,3.0,-2.0
9427,-14.474874686328018,293.0,4.0,-2.0
9428,-18.044643969916223,292.0,3.0,-2.0
9429,-8.081830356995551,295.0,4.0,-2.0
9430,-10.935113015288865,294.0,3.0,-2.0
9431,-3.2924182033494604,297.0,4.0,-2.0
9432,-5.211118791953055,296.0,3.0,-2.0
9433,-1.7991945688381146,298.0,3.0,-2.0
9434,-2.2522434142338867,299.0,4.0,-2.0
9435,-657.6774053461021,203.0,2.0,-2.0
9436,-669.1526337156066,201.0,2.0,-2.0
9437,-663.5125655365819,202.0,1.0,-2.0
9438,-645.6589520058309,205.0,2.0,-2.0
9439,-651.8025806029929,204.0,1.0,-2.0
9440,-633.1219028390562,207.0,2.0,-2.0
9441,-639.5216732819312,206.0,1.0,-2.0
9442,-620.0806791851433,209.0,2.0,-2.0
9443,-626.728969137806,208.0,1.0,-2.0
9444,-606.551251608995,211.0,2.0,-2.0
9445,-613.4357992276643,210.0,1.0,-2.0
9446,-592.5638384597471,213.0,2.0,-2.0
9447,-599.665878716481,212.0,1.0,-2.0
9448,-578.1613917281082,215.0,2.0,-2.0
9449,-585.456462489627,214.0,1.0,-2.0
9450,-563.3956995356141,217.0,2.0,-2.0
9451,-570.8565819662161,216.0,1.0,-2.0
9452,-548.3204349394722,219.0,2.0,-2.0
9453,-555.9209634297704,218.0,1.0,-2.0
9454,-532.983294800285,221.0,2.0,-2.0
9455,-540.7016765770145,220.0,1.0,-2.0
9456,-517.4220972211552,223.0,2.0,-2.0
9457,-525.241939491453,222.0,1.0,-2.0
9458,-501.67142123199415,225.0,2.0,-2.0
9459,-509.57533844433,224.0,1.0,-2.0
9460,-485.7367596256286,227.0,2.0,-2.0
9461,-493.73434624614356,226.0,1.0,-2.0
9462,-469.60516894391435,229.0,2.0,-2.0
9463,-477.7010816333392,228.0,1.0,-2.0
9464,-453.26695294801334,231.0,2.0,-2.0
9465,-461.46628348539764,230.0,1.0,-2.0
9466,-436.71600874597664,233.0,2.0,-2.0
9467,-445.01944735166984,232.0,1.0,-2.0
9468,-419.9585172526223,235.0,2.0,-2.0
9469,-428.359729840399,234.0,1.0,-2.0
9470,-403.0179717046699,237.0,2.0,-2.0
9471,-411.4993990884491,236.0,1.0,-2.0
9472,-385.9373484698431,239.0,2.0,-2.0
9473,-394.4716858788322,238.0,1.0,-2.0
9474,-368.7774146869961,241.0,2.0,-2.0
9475,-377.3308677379888,240.0,1.0,-2.0
9476,-351.6101036552146,243.0,2.0,-2.0
9477,-360.1447692224157,242.0,1.0,-2.0
9478,-334.50873496407826,245.0,2.0,-2.0
9479,-342.9891016030987,244.0,1.0,-2.0
9480,-317.5372413853838,247.0,2.0,-2.0
9481,-325.9351597013514,246.0,1.0,-2.0
9482,-300.7413413728185,249.0,2.0,-2.0
9483,-309.03976445164454,248.0,1.0,-2.0
9484,-284.1433898077058,251.0,2.0,-2.0
9485,-292.3376002869319,250.0,1.0,-2.0
9486,-267.7426348382044,253.0,2.0,-2.0
9487,-275.8385750515844,252.0,1.0,-2.0
9488,-251.5211830503407,255.0,2.0,-2.0
9489,-259.5308957206321,254.0,1.0,-2.0
9490,-235.4547422528985,257.0,2.0,-2.0
9491,-243.38961960063307,256.0,1.0,-2.0
9492,-219.52751053963038,259.0,2.0,-2.0
9493,-227.39062760064536,258.0,1.0,-2.0
9494,-203.74495849139805,261.0,2.0,-2.0
9495,-211.52628518829948,260.0,1.0,-2.0
9496,-188.14162224867002,263.0,2.0,-2.0
9497,-195.8152766240254,262.0,1.0,-2.0
9498,-172.78458281476486,265.0,2.0,-2.0
9499,-180.30865465356933,264.0,1.0,-2.0
9500,-157.76863532601664,267.0,2.0,-2.0
9501,-165.0901982166447,266.0,1.0,-2.0
9502,-143.20462289858176,269.0,2.0,-2.0
9503,-150.26696865366878,268.0,1.0,-2.0
9504,-129.20141442573455,271.0,2.0,-2.0
9505,-135.95307859115394,270.0,1.0,-2.0
9506,-115.8463588418401,273.0,2.0,-2.0
9507,-122.25240287314631,272.0,1.0,-2.0
9508,-103.18950195351391,275.0,2.0,-2.0
9509,-109.2367968427781,274.0,1.0,-2.0
9510,-91.23330456562178,277.0,2.0,-2.0
9511,-96.9336556100651,276.0,1.0,-2.0
9512,-79.93286726277677,279.0,2.0,-2.0
9513,-85.31960986893537,278.0,1.0,-2.0
9514,-69.20787236325478,281.0,2.0,-2.0
9515,-74.3268604544462,280.0,1.0,-2.0
9516,-58.96901257525181,283.0,2.0,-2.0
9517,-63.86184285235598,282.0,1.0,-2.0
9518,-49.13745870963322,285.0,2.0,-2.0
9519,-53.83542083711892,284.0,1.0,-2.0
9520,-39.682762663197565,287.0,2.0,-2.0
9521,-44.17996698624554,286.0,1.0,-2.0
9522,-30.656272836520763,289.0,2.0,-2.0
9523,-34.90145334580345,288.0,1.0,-2.0
9524,-22.207467345169075,291.0,2.0,-2.0
9525,-26.09823877980292,290.0,1.0,-2.0
9526,-14.590309194217017,293.0,2.0,-2.0
9527,-17.975708752522028,292.0,1.0,-2.0
9528,-8.154038079350784,295.0,2.0,-2.0
9529,-10.847282305514472,294.0,1.0,-2.0
9530,-3.3231165362971455,297.0,2.0,-2.0
9531,-5.121640185786112,296.0,1.0,-2.0
9532,-1.2974218486857292,298.0,1.0,-2.0
9533,-1.3649949445875942,299.0,2.0,-2.0
9534,-3.3402119932424688,297.0,2.0,0.0
9535,-1.7875948895327507,298.0,3.0,0.0
9536,-1.356527451681638,299.0,2.0,0.0
9537,-1.3036981215239076,298.0,1.0,0.0
9538,-8.197998831759369,295.0,2.0,0.0
9539,-5.237927198760637,296.0,3.0,0.0
9540,-5.147693470241031,296.0,1.0,0.0
9541,-14.673901045690396,293.0,2.0,0.0
9542,-10.995006691347742,294.0,3.0,0.0
9543,-10.906242310298168,294.0,1.0,0.0
9544,-22.34357317366785,291.0,2.0,0.0
9545,-18.15049009165212,292.0,3.0,0.0
9546,-18.08055108585557,292.0,1.0,0.0
9547,-30.857966576189185,289.0,2.0,0.0
9548,-26.311657382193104,290.0,3.0,0.0
9549,-26.261992021370226,290.0,1.0,0.0
9550,-39.965407786669125,287.0,2.0,0.0
9551,-35.17184540146178,288.0,3.0,0.0
9552,-35.13781136034163,288.0,1.0,0.0
9553,-49.516230473186056,285.0,2.0,0.0
9554,-44.529569097393356,286.0,3.0,0.0
9555,-44.504894374962554,286.0,1.0,0.0
9556,-59.459130781605325,283.0,2.0,0.0
9557,-54.28538175979175,284.0,3.0,0.0
9558,-54.263961544757535,284.0,1.0,0.0
9559,-69.82155036727931,281.0,2.0,0.0
9560,-64.43223715289184,282.0,3.0,0.0
9561,-64.40940253140771,282.0,1.0,0.0
9562,-80.68042444195248,279.0,2.0,0.0
9563,-75.0287322611614,280.0,3.0,0.0
9564,-75.00188510810491,280.0,1.0,0.0
9565,-92.12972253772858,277.0,2.0,0.0
9566,-86.16705880916764,278.0,3.0,0.0
9567,-86.13579865461442,278.0,1.0,0.0
9568,-104.25040396243604,275.0,2.0,0.0
9569,-97.94052313003442,276.0,3.0,0.0
9570,-97.90632946292777,276.0,1.0,0.0
9571,-117.08789180802785,273.0,2.0,0.0
9572,-110.41629379297888,274.0,3.0,0.0
9573,-110.38188005275603,274.0,1.0,0.0
9574,-130.64009900333937,271.0,2.0,0.0
9575,-123.61776784646653,272.0,3.0,0.0
9576,-123.58627316062368,272.0,1.0,0.0
9577,-144.85720181903264,269.0,2.0,0.0
9578,-137.51820495151708,270.0,3.0,0.0
9579,-137.49240527762345,270.0,1.0,0.0
9580,-159.65194790592028,267.0,2.0,0.0
9581,-152.04653526509142,268.0,3.0,0.0
9582,-152.02858513065647,268.0,1.0,0.0
9583,-174.9154614070782,265.0,2.0,0.0
9584,-167.10077698653413,266.0,3.0,0.0
9585,-167.09095890169027,266.0,1.0,0.0
9586,-190.53684117649183,263.0,2.0,0.0
9587,-182.56664396787903,264.0,3.0,0.0
9588,-182.56537757781217,264.0,1.0,0.0
9589,-206.42123994444324,261.0,2.0,0.0
9590,-198.33863162383017,262.0,3.0,0.0
9591,-198.34472226733726,262.0,1.0,0.0
9592,-222.50152948086702,259.0,2.0,0.0
9593,-214.33366959445993,260.0,3.0,0.0
9594,-214.34515115715456,260.0,1.0,0.0
9595,-238.74315868165348,257.0,2.0,0.0
9596,-230.50080799636237,258.0,3.0,0.0
9597,-230.51557750587085,258.0,1.0,0.0
9598,-255.14065458316816,255.0,2.0,0.0
9599,-246.82150802484307,256.0,3.0,0.0
9600,-246.83731491669758,256.0,1.0,0.0
9601,-271.7098249379561,253.0,2.0,0.0
9602,-263.3026006576321,254.0,3.0,0.0
9603,-263.3179874005528,254.0,1.0,0.0
9604,-288.476342367411,251.0,2.0,0.0
9605,-279.9675019237536,252.0,3.0,0.0
9606,-279.98173353369816,252.0,1.0,0.0
9607,-305.46554891415116,249.0,2.0,0.0
9608,-296.8458095576209,250.0,3.0,0.0
9609,-296.859551917228,250.0,1.0,0.0
9610,-322.6704904666077,247.0,2.0,0.0
9611,-313.9469465960855,248.0,3.0,0.0
9612,-313.9619479134653,248.0,1.0,0.0
9613,-340.06848082016006,245.0,2.0,0.0
9614,-331.25720472762794,246.0,3.0,0.0
9615,-331.2752359367308,246.0,1.0,0.0
9616,-357.6133303738667,243.0,2.0,0.0
9617,-348.74181212071414,244.0,3.0,0.0
9618,-348.76433180681636,244.0,1.0,0.0
9619,-375.240491734825,241.0,2.0,0.0
9620,-366.344032725929,242.0,3.0,0.0
9621,-366.37187071529917,242.0,1.0,0.0
9622,-392.8759391802024,239.0,2.0,0.0
9623,-383.99269674906174,240.0,3.0,0.0
9624,-384.02587045541844,240.0,1.0,0.0
9625,-410.44703626833535,237.0,2.0,0.0
9626,-401.6121796119995,238.0,3.0,0.0
9627,-401.64990609086345,238.0,1.0,0.0
9628,-427.8922775537502,235.0,2.0,0.0
9629,-419.13393471330266,236.0,3.0,0.0
9630,-419.1754477878908,236.0,1.0,0.0
9631,-445.16797367004506,233.0,2.0,0.0
9632,-436.5035329807614,234.0,3.0,0.0
9633,-436.5474258574991,234.0,1.0,0.0
9634,-462.2499980822074,231.0,2.0,0.0
9635,-453.68687152341397,232.0,3.0,0.0
9636,-453.73199084962096,232.0,1.0,0.0
9637,-479.13154088150236,229.0,2.0,0.0
9638,-470.6699132399882,230.0,3.0,0.0
9639,-470.7162371985995,230.0,1.0,0.0
9640,-495.8181167838337,227.0,2.0,0.0
9641,-487.4534629498394,228.0,3.0,0.0
9642,-487.5004012598372,228.0,1.0,0.0
9643,-512.3188468343175,225.0,2.0,0.0
9644,-504.04671279154206,226.0,3.0,0.0
9645,-504.0943923651238,226.0,1.0,0.0
9646,-528.6375069530034,223.0,2.0,0.0
9647,-520.4575841895088,224.0,3.0,0.0
9648,-520.5069145494385,224.0,1.0,0.0
9649,-544.765586445115,221.0,2.0,0.0
9650,-536.6850983019452,222.0,3.0,0.0
9651,-536.7371276009219,222.0,1.0,0.0
9652,-560.6781880051691,219.0,2.0,0.0
9653,-552.7133970384667,220.0,3.0,0.0
9654,-552.7682664505461,220.0,1.0,0.0
9655,-576.3367369517283,217.0,2.0,0.0
9656,-568.5092793681741,218.0,3.0,0.0
9657,-568.5671944620506,218.0,1.0,0.0
9658,-591.6927333427661,215.0,2.0,0.0
9659,-584.0291634029383,216.0,3.0,0.0
9660,-584.0898582351242,216.0,1.0,0.0
9661,-606.6916533850409,213.0,2.0,0.0
9662,-599.2195708511416,214.0,3.0,0.0
9663,-599.2833964708827,214.0,1.0,0.0
9664,-621.2809165754529,211.0,2.0,0.0
9665,-614.0251467805781,212.0,3.0,0.0
9666,-614.0922424667551,212.0,1.0,0.0
9667,-635.4168134580732,209.0,2.0,0.0
9668,-628.396605912812,210.0,3.0,0.0
9669,-628.4665892776836,210.0,1.0,0.0
9670,-649.0688567139778,207.0,2.0,0.0
9671,-642.2966382573911,208.0,3.0,0.0
9672,-642.3684244683507,208.0,1.0,0.0
9673,-662.2212139366801,205.0,2.0,0.0
9674,-655.7028389796325,206.0,3.0,0.0
9675,-655.774199982541,206.0,1.0,0.0
9676,-674.8582344690135,203.0,2.0,0.0
9677,-668.6153499847012,204.0,3.0,0.0
9678,-668.6724440296524,204.0,1.0,0.0
9679,-681.0412775508235,202.0,3.0,0.0
9680,-680.9982201037953,202.0,1.0,0.0
9681,-686.9739466823582,201.0,2.0,0.0
9682,-3.3092558033150907,297.0,4.0,0.0
9683,-2.156247399603368,298.0,5.0,0.0
9684,-2.2381640365400095,299.0,4.0,0.0
9685,-8.125319178701584,295.0,4.0,0.0
9686,-5.231241947322257,296.0,5.0,0.0
9687,-14.557802875670827,293.0,4.0,0.0
9688,-10.958291795385966,294.0,5.0,0.0
9689,-22.19842833355347,291.0,4.0,0.0
9690,-18.092507923236255,292.0,5.0,0.0
9691,-30.69791351914979,289.0,4.0,0.0
9692,-26.24102367626722,290.0,5.0,0.0
9693,-39.802431980195145,287.0,4.0,0.0
9694,-35.09579009858801,288.0,5.0,0.0
9695,-49.35958060743948,285.0,4.0,0.0
9696,-44.453833086758074,286.0,5.0,0.0
9697,-59.31496155647454,283.0,4.0,0.0
9698,-54.214157866521205,284.0,5.0,0.0
9699,-69.69266755014176,281.0,4.0,0.0
9700,-64.36800414451562,282.0,5.0,0.0
9701,-80.56638400860575,279.0,4.0,0.0
9702,-74.97221080107536,280.0,5.0,0.0
9703,-92.027383056682,277.0,4.0,0.0
9704,-86.11737051195166,278.0,5.0,0.0
9705,-104.15488795186619,275.0,4.0,0.0
9706,-97.89559103921025,276.0,5.0,0.0
9707,-116.99376019915962,273.0,4.0,0.0
9708,-110.37340955781505,274.0,5.0,0.0
9709,-130.54251714255486,271.0,4.0,0.0
9710,-123.57421037535323,272.0,5.0,0.0
9711,-144.75303633752043,269.0,4.0,0.0
9712,-137.4718101689852,270.0,5.0,0.0
9713,-159.5394520351619,267.0,4.0,0.0
9714,-151.9962585942444,268.0,5.0,0.0
9715,-174.79435368628617,265.0,4.0,0.0
9716,-167.0458348068602,266.0,5.0,0.0
9717,-190.4089258877308,263.0,4.0,0.0
9718,-182.50744399689023,264.0,5.0,0.0
9719,-206.28956836424828,261.0,4.0,0.0
9720,-198.27650119190133,262.0,5.0,0.0
9721,-222.36950370938683,259.0,4.0,0.0
9722,-214.27031684526725,260.0,5.0,0.0
9723,-238.6138794829141,257.0,4.0,0.0
9724,-230.43794815747077,258.0,5.0,0.0
9725,-255.01651199880564,255.0,4.0,0.0
9726,-246.76056893405712,256.0,5.0,0.0
9727,-271.5918574691324,253.0,4.0,0.0
9728,-263.2445966557837,254.0,5.0,0.0
9729,-288.3638814399185,251.0,4.0,0.0
9730,-279.91251067895627,252.0,5.0,0.0
9731,-305.3563059932093,249.0,4.0,0.0
9732,-296.7930867846943,250.0,5.0,0.0
9733,-322.56160852874456,247.0,4.0,0.0
9734,-313.89505806076886,248.0,5.0,0.0
9735,-339.9573303870866,245.0,4.0,0.0
9736,-331.20468773989245,246.0,5.0,0.0
9737,-357.49811650012117,243.0,4.0,0.0
9738,-348.68749123703765,244.0,5.0,0.0
9739,-375.1205946039737,241.0,4.0,0.0
9740,-366.28726932054843,242.0,5.0,0.0
9741,-392.7520067956161,239.0,4.0,0.0
9742,-383.9334871193322,240.0,5.0,0.0
9743,-410.3208511145601,237.0,4.0,0.0
9744,-401.551157187616,238.0,5.0,0.0
9745,-427.76569760286486,235.0,4.0,0.0
9746,-419.0722448539076,236.0,5.0,0.0
9747,-445.04170694839115,233.0,4.0,0.0
9748,-436.44190616904484,234.0,5.0,0.0
9749,-462.12486671523516,231.0,4.0,0.0
9750,-453.62529348366,232.0,5.0,0.0
9751,-479.008779697417,229.0,4.0,0.0
9752,-470.6092189536611,230.0,5.0,0.0
9753,-495.69794071030344,227.0,4.0,0.0
9754,-487.3940653232737,228.0,5.0,0.0
9755,-512.2003364637691,225.0,4.0,0.0
9756,-503.98843421120705,226.0,5.0,0.0
9757,-528.5191170734204,223.0,4.0,0.0
9758,-520.3997016580832,224.0,5.0,0.0
9759,-544.6459351925873,221.0,4.0,0.0
9760,-536.6268025345255,222.0,5.0,0.0
9761,-560.5566143237487,219.0,4.0,0.0
9762,-552.6541197650131,220.0,5.0,0.0
9763,-576.2129398889401,217.0,4.0,0.0
9764,-568.4489271496013,218.0,5.0,0.0
9765,-591.5663474298415,215.0,4.0,0.0
9766,-583.9675260464492,216.0,5.0,0.0
9767,-606.5625286911533,213.0,4.0,0.0
9768,-599.1564878537846,214.0,5.0,0.0
9769,-621.149432061398,211.0,4.0,0.0
9770,-613.9606242827356,212.0,5.0,0.0
9771,-635.2841844209254,209.0,4.0,0.0
9772,-628.3310163232311,210.0,5.0,0.0
9773,-648.9375724983876,207.0,4.0,0.0
9774,-642.2308298111225,208.0,5.0,0.0
9775,-662.1031975486582,205.0,4.0,0.0
9776,-655.6384635950927,206.0,5.0,0.0
9777,-674.8040670646634,203.0,4.0,0.0
9778,-668.5626989404889,204.0,5.0,0.0
9779,-681.0406407492601,202.0,5.0,0.0
9780,-686.9509998662568,201.0,4.0,0.0
9781,-3.3092559203918723,297.0,6.0,0.0
9782,-1.7875892160194977,298.0,7.0,0.0
9783,-2.238161616305788,299.0,6.0,0.0
9784,-8.12531959411329,295.0,6.0,0.0
9785,-5.2379277092675345,296.0,7.0,0.0
9786,-14.557802768832453,293.0,6.0,0.0
9787,-10.995006772512099,294.0,7.0,0.0
9788,-22.198427470624498,291.0,6.0,0.0
9789,-18.15048884378761,292.0,7.0,0.0
9790,-30.69791189906625,289.0,6.0,0.0
9791,-26.311654683352856,290.0,7.0,0.0
9792,-39.80242965307007,287.0,6.0,0.0
9793,-35.171841287610796,288.0,7.0,0.0
9794,-49.35957762721422,285.0,6.0,0.0
9795,-44.52956370664428,286.0,7.0,0.0
9796,-59.314958048456276,283.0,6.0,0.0
9797,-54.285375584167525,284.0,7.0,0.0
9798,-69.69266388850696,281.0,6.0,0.0
9799,-64.43223040911924,282.0,7.0,0.0
9800,-80.56638043960716,279.0,6.0,0.0
9801,-75.02872522649908,280.0,7.0,0.0
9802,-92.02737985734129,277.0,6.0,0.0
9803,-86.1670523104497,278.0,7.0,0.0
9804,-104.15488536004264,275.0,6.0,0.0
9805,-97.9405184493726,276.0,7.0,0.0
9806,-116.99375853198643,273.0,6.0,0.0
9807,-110.41628985996289,274.0,7.0,0.0
9808,-130.54251645202604,271.0,6.0,0.0
9809,-123.61776712411928,272.0,7.0,0.0
9810,-144.75303678426025,269.0,6.0,0.0
9811,-137.51820608735437,270.0,7.0,0.0
9812,-159.5394536519082,267.0,6.0,0.0
9813,-152.04653876442973,268.0,7.0,0.0
9814,-174.79435614815014,265.0,6.0,0.0
9815,-167.10078085914904,266.0,7.0,0.0
9816,-190.40892895401112,263.0,6.0,0.0
9817,-182.56664942342525,264.0,7.0,0.0
9818,-206.28957186077605,261.0,6.0,0.0
9819,-198.3386380573021,262.0,7.0,0.0
9820,-222.369507445436,259.0,6.0,0.0
9821,-214.3336766601542,260.0,7.0,0.0
9822,-238.61388307580435,257.0,6.0,0.0
9823,-230.5008149625147,258.0,7.0,0.0
9824,-255.01651517603636,255.0,6.0,0.0
9825,-246.82151458918383,256.0,7.0,0.0
9826,-271.5918598098673,253.0,6.0,0.0
9827,-263.3026059963014,254.0,7.0,0.0
9828,-288.3638828847495,251.0,6.0,0.0
9829,-279.96750546193647,252.0,7.0,0.0
9830,-305.35630641081326,249.0,6.0,0.0
9831,-296.845810987702,250.0,7.0,0.0
9832,-322.5616078009369,247.0,6.0,0.0
9833,-313.94694612749385,248.0,7.0,0.0
9834,-339.95732868730965,245.0,6.0,0.0
9835,-331.2572023631441,246.0,7.0,0.0
9836,-357.4981138921298,243.0,6.0,0.0
9837,-348.74180796801176,244.0,7.0,0.0
9838,-375.12059153069544,241.0,6.0,0.0
9839,-366.3440269518834,242.0,7.0,0.0
9840,-392.7520033393705,239.0,6.0,0.0
9841,-383.9926902413076,240.0,7.0,0.0
9842,-410.3208474264469,237.0,6.0,0.0
9843,-401.61217217852027,238.0,7.0,0.0
9844,-427.7656941976476,235.0,6.0,0.0
9845,-419.13392780813354,236.0,7.0,0.0
9846,-445.04170402807574,233.0,6.0,0.0
9847,-436.50352656914293,234.0,7.0,0.0
9848,-462.1248645572873,231.0,6.0,0.0
9849,-453.68686651618475,232.0,7.0,0.0
9850,-479.00877850145685,229.0,6.0,0.0
9851,-470.66990992954493,230.0,7.0,0.0
9852,-495.6979404691625,227.0,6.0,0.0
9853,-487.45346153580306,228.0,7.0,0.0
9854,-512.2003372963711,225.0,6.0,0.0
9855,-504.04671877086537,226.0,7.0,0.0
9856,-528.5191189581515,223.0,6.0,0.0
9857,-520.4575870510159,224.0,7.0,0.0
9858,-544.6459379026181,221.0,6.0,0.0
9859,-536.6851029181397,222.0,7.0,0.0
9860,-560.5566178931572,219.0,6.0,0.0
9861,-552.713403438139,220.0,7.0,0.0
9862,-576.2129439585275,217.0,6.0,0.0
9863,-568.5092920782835,218.0,7.0,0.0
9864,-591.5663514860968,215.0,6.0,0.0
9865,-584.0291765228613,216.0,7.0,0.0
9866,-606.5625324541766,213.0,6.0,0.0
9867,-599.2195786154768,214.0,7.0,0.0
9868,-621.1494353172429,211.0,6.0,0.0
9869,-614.0251537506354,212.0,7.0,0.0
9870,-635.2841869856829,209.0,6.0,0.0
9871,-628.3966116219103,210.0,7.0,0.0
9872,-648.9375742251173,207.0,6.0,0.0
9873,-642.2966423715433,208.0,7.0,0.0
9874,-662.1031981918286,205.0,6.0,0.0
9875,-655.7028411575503,206.0,7.0,0.0
9876,-674.8040665274088,203.0,6.0,0.0
9877,-668.615349937949,204.0,7.0,0.0
9878,-681.0412700436898,202.0,7.0,0.0
9879,-686.9509982173674,201.0,6.0,0.0
9880,-3.340211705380287,297.0,8.0,0.0
9881,-1.3565222124126517,299.0,8.0,0.0
9882,-1.3036991695019289,298.0,9.0,0.0
9883,-8.197999039889439,295.0,8.0,0.0
9884,-5.147697033757533,296.0,9.0,0.0
9885,-14.673900009481684,293.0,8.0,0.0
9886,-10.906245293113646,294.0,9.0,0.0
9887,-22.343570114312655,291.0,8.0,0.0
9888,-18.080551884216263,292.0,9.0,0.0
9889,-30.85796138729595,289.0,8.0,0.0
9890,-26.261989862206207,290.0,9.0,0.0
